Aggregate Series,SPEPSTTM
Data Start,2003-01-04
Data End,2026-05-16

Date,Value
2020-06-06,11.505986213684082
2020-06-13,11.480339050292969
2020-06-20,11.421697616577148
2020-06-27,11.40024471282959
2020-07-04,11.479820251464844
2020-07-11,11.378779411315918
2020-07-18,11.117530822753906
2020-07-25,10.73544979095459
2020-08-01,10.266236305236816
2020-08-08,9.875287055969238
2020-08-15,9.70908260345459
2020-08-22,9.753211975097656
2020-08-29,9.804835319519043
2020-09-05,9.81008243560791
2020-09-12,9.827274322509766
2020-09-19,9.80566120147705
2020-09-26,9.813520431518555
2020-10-03,9.857391357421875
2020-10-10,9.851656913757324
2020-10-17,9.86274242401123
2020-10-24,9.763670921325684
2020-10-31,9.712230682373047
2020-11-07,9.614140510559082
2020-11-14,9.551590919494629
2020-11-21,9.59389591217041
2020-11-28,9.597939491271973
2020-12-05,9.617392539978027
2020-12-12,9.645216941833496
2020-12-19,9.612191200256348
2020-12-26,9.621005058288574
2021-01-02,9.455326080322266
2021-01-09,9.469810485839844
2021-01-16,9.50224494934082
2021-01-23,9.618470191955566
2021-01-30,9.569293022155762
2021-02-06,9.121453285217285
2021-02-13,9.056191444396973
2021-02-20,9.008777618408203
2021-02-27,9.040035247802734
2021-03-06,9.053302764892578
2021-03-13,9.086823463439941
2021-03-20,9.072256088256836
2021-03-27,9.087294578552246
2021-04-03,8.980154991149902
2021-04-10,8.961492538452148
2021-04-17,9.343563079833984
2021-04-24,9.792655944824219
2021-05-01,10.806742668151855
2021-05-08,11.230151176452637
2021-05-15,11.347285270690918
2021-05-22,11.454811096191406
2021-05-29,11.552245140075684
2021-06-05,11.590539932250977
2021-06-12,11.583415031433105
2021-06-19,11.551491737365723
2021-06-26,11.619049072265625
2021-07-03,11.70644760131836
2021-07-10,11.706645011901855
2021-07-17,12.089653968811035
2021-07-24,12.56201457977295
2021-07-31,13.67059326171875
2021-08-07,14.322896003723145
2021-08-14,14.470348358154297
2021-08-21,14.506370544433594
2021-08-28,14.537684440612793
2021-09-04,14.589247703552246
2021-09-11,14.584848403930664
2021-09-18,14.541409492492676
2021-09-25,14.569475173950195
2021-10-02,14.611624717712402
2021-10-09,14.614620208740234
2021-10-16,14.826152801513672
2021-10-23,15.18276309967041
2021-10-30,15.642170906066895
2021-11-06,16.056415557861328
2021-11-13,16.328123092651367
2021-11-20,16.36884880065918
2021-11-27,16.480541229248047
2021-12-04,16.51358985900879
2021-12-11,16.512022018432617
2021-12-18,16.423458099365234
2021-12-25,16.446439743041992
2022-01-01,16.509634017944336
2022-01-08,16.558563232421875
2022-01-15,16.568180084228516
2022-01-22,16.676769256591797
2022-01-29,17.301998138427734
2022-02-05,18.278444290161133
2022-02-12,18.436132431030273
2022-02-19,18.674524307250977
2022-02-26,18.839048385620117
2022-03-05,18.87318229675293
2022-03-12,18.865230560302734
2022-03-19,18.795122146606445
2022-03-26,18.812379837036133
2022-04-02,18.821208953857422
2022-04-09,18.845985412597656
2022-04-16,18.67143440246582
2022-04-23,18.64103126525879
2022-04-30,18.59612464904785
2022-05-07,18.712160110473633
2022-05-14,18.87238883972168
2022-05-21,18.904254913330078
2022-05-28,18.933673858642578
2022-06-04,18.925596237182617
2022-06-11,18.92938232421875
2022-06-18,18.844491958618164
2022-06-25,18.867464065551758
2022-07-02,18.890764236450195
2022-07-09,18.88092613220215
2022-07-16,18.77766990661621
2022-07-23,18.725393295288086
2022-07-30,18.77577018737793
2022-08-06,18.811614990234375
2022-08-13,18.930370330810547
2022-08-20,18.925655364990234
2022-08-27,18.916284561157227
2022-09-03,18.95661735534668
2022-09-10,18.956518173217773
2022-09-17,18.871356964111328
2022-09-24,18.90333366394043
2022-10-01,18.891788482666016
2022-10-08,18.907255172729492
2022-10-15,18.926013946533203
2022-10-22,18.771133422851562
2022-10-29,18.64497947692871
2022-11-05,18.621721267700195
2022-11-12,18.697032928466797
2022-11-19,18.56045150756836
2022-11-26,18.555097579956055
2022-12-03,18.515548706054688
2022-12-10,18.550464630126953
2022-12-17,18.50424575805664
2022-12-24,18.51239776611328
2022-12-31,18.54416275024414
2023-01-07,18.565719604492188
2023-01-14,18.53982925415039
2023-01-21,18.51712989807129
2023-01-28,18.20492172241211
2023-02-04,17.707489013671875
2023-02-11,17.648496627807617
2023-02-18,17.421255111694336
2023-02-25,17.380054473876953
2023-03-04,17.419076919555664
2023-03-11,17.43180274963379
2023-03-18,17.336711883544922
2023-03-25,17.319414138793945
2023-04-01,17.294919967651367
2023-04-08,17.308170318603516
2023-04-15,17.393352508544922
2023-04-22,17.31269645690918
2023-04-29,17.461668014526367
2023-05-06,17.357587814331055
2023-05-13,17.30429458618164
2023-05-20,17.30739974975586
2023-05-27,17.302146911621094
2023-06-03,17.32278060913086
2023-06-10,17.32213020324707
2023-06-17,17.248037338256836
2023-06-24,17.253618240356445
2023-07-01,17.164011001586914
2023-07-08,17.18457794189453
2023-07-15,17.285924911499023
2023-07-22,17.29606819152832
2023-07-29,17.327016830444336
2023-08-05,17.084918975830078
2023-08-12,17.009010314941406
2023-08-19,17.088565826416016
2023-08-26,17.139312744140625
2023-09-02,17.1999568939209
2023-09-09,17.18986701965332
2023-09-16,17.14516830444336
2023-09-23,17.157182693481445
2023-09-30,17.13735008239746
2023-10-07,17.175132751464844
2023-10-14,17.259262084960938
2023-10-21,17.46921157836914
2023-10-28,17.506969451904297
2023-11-04,17.394039154052734
2023-11-11,17.45917510986328
2023-11-18,17.498851776123047
2023-11-25,17.608469009399414
2023-12-02,17.641918182373047
2023-12-09,17.62941551208496
2023-12-16,17.556692123413086
2023-12-23,17.58880615234375
2023-12-30,17.59805679321289
2024-01-06,17.682218551635742
2024-01-13,17.593847274780273
2024-01-20,17.49009895324707
2024-01-27,17.7410888671875
2024-02-03,17.930282592773438
2024-02-10,17.973915100097656
2024-02-17,17.95357894897461
2024-02-24,18.044816970825195
2024-03-02,18.285158157348633
2024-03-09,18.28481101989746
2024-03-16,18.233497619628906
2024-03-23,18.26410484313965
2024-03-30,18.19904136657715
2024-04-06,18.197656631469727
2024-04-13,18.2222843170166
2024-04-20,18.239439010620117
2024-04-27,18.336593627929688
2024-05-04,18.273550033569336
2024-05-11,18.221364974975586
2024-05-18,18.228595733642578
2024-05-25,18.358964920043945
2024-06-01,18.390148162841797
2024-06-08,18.369674682617188
2024-06-15,18.35797119140625
2024-06-22,18.299440383911133
2024-06-29,18.350181579589844
2024-07-06,18.339101791381836
2024-07-13,18.406911849975586
2024-07-20,18.487592697143555
2024-07-27,18.781749725341797
2024-08-03,19.02216911315918
2024-08-10,18.912342071533203
2024-08-17,18.85984230041504
2024-08-24,18.85496711730957
2024-08-31,19.024736404418945
2024-09-07,18.97557830810547
2024-09-14,18.953880310058594
2024-09-21,18.901609420776367
2024-09-28,18.924787521362305
2024-10-05,18.93069839477539
2024-10-12,18.933521270751953
2024-10-19,18.928483963012695
2024-10-26,18.96162986755371
2024-11-02,18.907733917236328
2024-11-09,18.85080909729004
2024-11-16,18.853084564208984
2024-11-23,18.981536865234375
2024-11-30,18.9833927154541
2024-12-07,18.96195411682129
2024-12-14,18.97208023071289
2024-12-21,18.98517417907715
2024-12-28,18.98796844482422
2025-01-04,19.043289184570312
2025-01-11,19.027902603149414
2025-01-18,19.407148361206055
2025-01-25,19.601430892944336
2025-02-01,19.64446449279785
2025-02-08,20.055463790893555
2025-02-15,20.023942947387695
2025-02-22,20.100177764892578
2025-03-01,20.213655471801758
2025-03-08,20.25251007080078
2025-03-15,20.256641387939453
2025-03-22,20.201231002807617
2025-03-29,20.198543548583984
2025-04-05,20.16864776611328
2025-04-12,20.23101234436035
2025-04-19,20.46331787109375
2025-04-26,20.756189346313477
2025-05-03,20.829051971435547
2025-05-10,20.831188201904297
2025-05-17,20.794754028320312
2025-05-24,20.768892288208008
2025-05-31,20.768747329711914
2025-06-07,20.78529167175293
2025-06-14,20.781147003173828
2025-06-21,20.72294044494629
2025-06-28,20.711545944213867
2025-07-05,20.696502685546875
2025-07-12,20.725820541381836
2025-07-19,20.775667190551758
2025-07-26,20.875682830810547
2025-08-02,21.064590454101562
2025-08-09,21.330114364624023
2025-08-16,21.336395263671875
2025-08-23,21.385311126708984
2025-08-30,21.59531593322754
2025-09-06,21.6761531829834
2025-09-13,21.647411346435547
2025-09-20,21.542282104492188
2025-09-27,21.596458435058594
2025-10-04,21.553495407104492
2025-10-11,21.56809425354004
2025-10-18,21.712312698364258
2025-10-25,22.165271759033203
2025-11-01,22.440128326416016
2025-11-08,22.538904190063477
2025-11-15,22.57517433166504
2025-11-22,22.72903823852539
2025-11-29,22.716922760009766
2025-12-06,22.617137908935547
2025-12-13,22.709678649902344
2025-12-20,22.657501220703125
2025-12-27,22.666139602661133
2026-01-03,22.66918182373047
2026-01-10,22.659210205078125
2026-01-17,22.69188690185547
2026-01-24,22.571596145629883
2026-01-31,22.867238998413086
2026-02-07,23.0815372467041
2026-02-14,22.92146873474121
2026-02-21,22.963106155395508
2026-02-28,23.110702514648438
2026-03-07,23.14275550842285
2026-03-14,23.168315887451172
2026-03-21,23.312055587768555
2026-03-28,23.301837921142578
2026-04-04,23.082937240600586
2026-04-11,23.111228942871094
2026-04-18,23.175649642944336
2026-04-25,23.331741333007812
2026-05-02,24.27517318725586
2026-05-09,24.35750961303711
2026-05-16,24.437381744384766
